product_id,product_type,product_name,product_gender_target,product_category,product_season,product_condition,product_like_count,sold,brand_name,product_material,product_color,price_usd,seller_price,seller_earning,buyers_fees,seller_id,seller_country,seller_products_sold,seller_num_products_listed
42381049,Lingerie,Lingerie Off,Women,Women Clothing,All seasons,"Never worn, with tag",16,TRUE,Off-White,Cotton - elasthane,White,47.78,39.81,25.97,,24079280,France,42,174
42380081,Large jeans,Large jeans Loewe Navy size 34 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Loewe,Cotton,Navy,448.95,374.12,306.78,,1793990,United Kingdom,171,26
42377659,Cashmere coat,Cashmere coat Max Mara Navy size 2 UK in Cashmere ,Women,Women Clothing,Autumn / Winter,Very good condition,5,TRUE,Max Mara,Cashmere,Navy,780.78,650.65,631.13,,22887925,United Kingdom,6,2
42377692,Straight pants,Straight pants Sandro Blue size 34 FR in Synthetic ,Women,Women Clothing,All seasons,"Never worn, with tag",5,TRUE,Sandro,Synthetic,Blue,51.01,41.8,27.96,,12751904,Italy,393,99
42377416,Silk shirt,Silk shirt Valentino Garavani Pink size 44 IT in Silk ,Women,Women Clothing,All seasons,Very good condition,16,TRUE,Valentino Garavani,Silk,Pink,72.87,59.72,45.87,,7792044,Italy,284,64
42375665,Shirt,Shirt 8 by Yoox White size 38 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,7,TRUE,8 by Yoox,Cotton,White,38.34,31.95,18.11,,25639722,France,1,8
42375291,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,38,TRUE,Roberto Cavalli,Silk,Multicolour,59.72,49.77,33.79,,3658507,Greece,345,13
42374228,Leather trousers,Leather trousers Massimo Dutti Black size M International in Leather ,Women,Women Clothing,All seasons,"Never worn, with tag",21,TRUE,Massimo Dutti,Leather,Black,198.09,165.08,143.62,,25282121,Spain,2,3
42370738,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,34,TRUE,Stine Goya,Polyester,Silver,81.9,67.12,51.14,,9599661,Ireland,4,5
42372658,Camisole,Camisole Armani Jeans Blue size 46 IT in Denim ,Women,Women Clothing,Spring / Summer,Never worn,3,TRUE,Armani Jeans,Denim - Jeans,Blue,31.95,26.63,12.78,,16342225,Italy,7,31
42372269,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,40,TRUE,PH5,Viscose,Pink,150,136.36,115.91,,13636309,United States,3,0
42370783,Top,Top Saint James Multicolour size XS International in Cotton ,Women,Women Clothing,All seasons,Good condition,2,TRUE,Saint James,Cotton,Multicolour,22.39,18.44,2.22,,8231739,United Kingdom,132,4
42370463,Maxi dress,Maxi dress Paule Ka Black size 38 FR in Viscose ,Women,Women Clothing,All seasons,Never worn,6,TRUE,Paule Ka,Viscose,Black,159.75,133.13,115.82,,1128069,France,190,137
42370646,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,17,TRUE,Alexander McQueen,Viscose,Black,145.74,121.45,117.71,,4187490,United Kingdom,34,32
42370215,Wool peacoat,Wool peacoat Marni Navy size 38 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,25,TRUE,Marni,Wool,Navy,151.8,138,133.86,,25637928,Cyprus,2,0
42369042,Wool mid-length dress,Wool mid,Women,Women Clothing,Autumn / Winter,Very good condition,4,TRUE,Lanvin,Wool,Brown,66.46,55.38,39.41,,3658507,Greece,345,13
42369164,Top,Top Alice & Olivia Black size M International in Viscose ,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Alice & Olivia,Viscose,Black,75.9,69,54,,8332357,United States,27,26
42368849,Wool jumper,Wool jumper Me + Em Ecru size M International in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,16,TRUE,Me + Em,Wool,Ecru,112.46,93.72,79.88,,703790,France,128,23
42368463,Leather trench coat,Leather trench coat Rokh Black size M International in Leather ,Women,Women Clothing,All seasons,Never worn,23,TRUE,Rokh,Leather,Black,662,551.67,479.95,,16203094,Germany,40,34
42368145,Max Mara Atelier leggings,Max mara atelier leggings Max Mara Black size L International in Spandex ,Women,Women Clothing,All seasons,Never worn,4,TRUE,Max Mara,Spandex,Black,48.56,40.47,26.63,,11865523,Italy,31,11
42368298,Linen corset,Linen corset Polo Ralph Lauren White size 2 US in Linen ,Women,Women Clothing,Spring / Summer,Very good condition,14,TRUE,Polo Ralph Lauren,Linen,White,47.78,39.81,23.84,,24868664,Romania,44,80
42368154,Fox puffer,Fox puffer Max Mara Weekend Beige size 40 FR in Fox ,Women,Women Clothing,Autumn / Winter,Very good condition,8,TRUE,Max Mara Weekend,Fox,Beige,126.52,105.44,86.42,,11999090,Portugal,46,8
42322538,Lingerie,Lingerie Chanel White in Cotton ,Women,Women Clothing,All seasons,Never worn,18,TRUE,Chanel,Cotton,White,401,364.55,353.61,,686950,United States,108,21
42366416,Slim jeans,Slim jeans John Galliano Green size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,John Galliano,Cotton,Green,220.93,181.05,157.51,,11680126,France,1,0
42366276,Cashmere jumper,Cashmere jumper The Kooples Multicolour size 36 FR in Cashmere ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",4,TRUE,The Kooples,Cashmere,Multicolour,171.55,140.58,122.3,,25293114,France,14,124
42366689,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,21,TRUE,Massimo Dutti,Cotton,Black,97.47,79.88,66.03,,8530892,Germany,730,310
42365350,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Never worn,22,TRUE,Max Mara,Silk,Multicolour,207.94,170.4,144.84,,9457940,Italy,5662,5919
42361898,Maxi dress,Maxi dress Gimaguas White size M International in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",51,TRUE,Gimaguas,Cotton,White,67.73,56.45,42.6,,16657097,Spain,8,4
42363769,Fall Winter 2020 wool coat,Fall winter 2020 wool coat Maje Navy size 38 FR in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,15,TRUE,Maje,Wool,Navy,95.55,79.63,65.78,,22130050,France,3,2
42364005,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,12,TRUE,Vivienne Westwood Anglomania,Viscose,Pink,95.85,79.88,66.03,,4431805,France,80,6
42364402,Trench coat,Trench coat Burberry Beige size 14 UK in Cotton ,Women,Women Clothing,All seasons,Very good condition,33,TRUE,Burberry,Cotton,Beige,575.1,479.25,416.95,,13791983,Italy,6,13
42362627,Blazer,Blazer Blazé Milano White size 38 IT in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",6,TRUE,Blazé Milano,Cotton,White,716.64,597.2,519.56,,9222848,Italy,1,1
42362296,Large pants,Large pants Roberto Cavalli Multicolour size XS International in Cotton ,Women,Women Clothing,All seasons,Very good condition,10,TRUE,Roberto Cavalli,Cotton,Multicolour,168.95,138.45,120.45,,9698751,Spain,305,744
42325917,Silk mid-length skirt,Silk mid,Women,Women Clothing,All seasons,Very good condition,13,TRUE,Dior,Silk,Black,332.68,277.23,241.19,,12537517,Italy,371,127
42361189,One-piece swimsuit,One,Women,Women Clothing,Spring / Summer,Good condition,15,TRUE,Eres,Polyamide,Pink,107.5,89.58,75.73,,18108737,Germany,2,1
42361593,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,13,TRUE,Alaïa,Viscose,Black,376.88,308.85,268.7,,4608231,France,38,0
42360406,Suit jacket,Suit jacket Isabel Marant Etoile White size 40 FR in Denim ,Women,Women Clothing,All seasons,Very good condition,12,TRUE,Isabel Marant Etoile,Denim - Jeans,White,85.66,71.38,55.41,,854344,Netherlands,142,22
42360951,Wool maxi skirt,Wool maxi skirt 3.1 Phillip Lim Navy size S International in Wool ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",6,TRUE,3.1 Phillip Lim,Wool,Navy,110,91.67,87.93,,16028891,United Kingdom,1,5
42359327,Large pants,Large pants Roberto Cavalli Multicolour size XS International in Cotton ,Women,Women Clothing,All seasons,Very good condition,6,TRUE,Roberto Cavalli,Cotton,Multicolour,146.97,122.48,106.55,,9698751,Spain,305,744
42359833,Maxi dress,Maxi dress Rotate Red size S International in Polyester ,Women,Women Clothing,All seasons,Very good condition,22,TRUE,Rotate,Polyester,Red,89.46,74.55,58.58,,21881473,Ireland,137,55
42358905,Linen t-shirt,Linen t,Women,Women Clothing,Spring / Summer,"Never worn, with tag",8,TRUE,Zadig & Voltaire,Linen,Navy,112.46,93.72,79.88,,10967453,France,7,6
42358217,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,13,TRUE,Hoss Intropia,Silk,Gold,47.78,39.81,25.97,,15632302,Italy,155,126
42358262,Blouse,Blouse Dôen White size S International in Cotton ,Women,Women Clothing,All seasons,Very good condition,100,TRUE,Dôen,Cotton,White,124.76,102.24,88.4,,12469540,Germany,61,42
42319512,T-shirt,T,Women,Women Clothing,All seasons,Never worn,6,TRUE,Burberry,Cotton,Burgundy,52,43.33,29.49,,10533331,France,17,8
42357372,Mid-length skirt,Mid,Women,Women Clothing,All seasons,Very good condition,18,TRUE,Missoni,Viscose,Multicolour,86.87,72.39,55.82,,15361475,Sweden,30,27
42355817,Mid-length dress,Mid,Women,Women Clothing,All seasons,Good condition,12,TRUE,Versace,Viscose,Yellow,80.24,66.86,60.98,,23706859,Singapore,27,56
42354804,Wool trousers,Wool trousers Burberry Black size 10 US in Wool ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",1,TRUE,Burberry,Wool,Black,66,60,57,,25209984,United States,15,51
42351995,Trench coat,Trench coat Burberry Beige size S International in Cotton ,Women,Women Clothing,All seasons,Never worn,67,TRUE,Burberry,Cotton,Beige,122.16,100.11,84.14,,15397859,Sweden,2705,3247
42352020,Jacket,Jacket Alpha Industries Navy size M International in Synthetic ,Women,Women Clothing,All seasons,Very good condition,5,TRUE,Alpha Industries,Synthetic,Navy,44.19,36.21,20.24,,15397859,Sweden,2705,3247
42352019,Jeans,Jeans Acne Studios Black size 38 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Acne Studios,Cotton,Black,47.29,39.41,23.43,,15397859,Sweden,2705,3247
42351087,T-shirt,T,Women,Women Clothing,All seasons,"Never worn, with tag",26,TRUE,Jean Paul Gaultier,Polyester,Black,160,133.33,116,,15440719,Italy,20,4
42350662,Maxi dress,Maxi dress Ghost London Pink size S International in Viscose ,Women,Women Clothing,All seasons,Very good condition,39,TRUE,Ghost London,Viscose,Pink,53.25,44.37,40.63,,17276309,Ireland,8,16
42349658,Leather coat,Leather coat Max Mara Weekend Brown size 16 UK in Leather ,Women,Women Clothing,All seasons,Very good condition,10,TRUE,Max Mara Weekend,Leather,Brown,329.28,271.1,262.97,,1189577,United Kingdom,470,27
42349443,Jacket,Jacket Emporio Armani White size 44 IT in Polyamide ,Women,Women Clothing,All seasons,Good condition,0,TRUE,Emporio Armani,Polyamide,White,35.83,29.86,16.01,,19262520,Italy,6,13
42348938,Mini dress,Mini dress Farm Rio Multicolour size XS International in Viscose ,Women,Women Clothing,All seasons,Never worn,4,TRUE,Farm Rio,Viscose,Multicolour,181.55,151.29,131.62,,21563749,Italy,19,114
42348873,Mini dress,Mini dress Self,Women,Women Clothing,All seasons,"Never worn, with tag",17,TRUE,Self-Portrait,Viscose,Blue,424.11,349.18,303.79,,16565086,United Kingdom,23,20
42348112,Silk maxi dress,Silk maxi dress Prada Multicolour size 40 IT in Silk ,Women,Women Clothing,All seasons,Very good condition,81,TRUE,Prada,Silk,Multicolour,795,795,691.65,,19093184,United States,1,15
42347652,Jacket,Jacket Lempelius Navy size M International in Polyester ,Women,Women Clothing,All seasons,Never worn,10,TRUE,Lempelius,Polyester,Navy,102.51,93.19,90.19,,941286,United States,21,16
42347020,Tight,Tight Saint Laurent White in Polyester ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",21,TRUE,Saint Laurent,Polyester,White,57.33,47.78,33.93,,22886948,Italy,37,5
42345889,Leather coat,Leather coat Massimo Dutti Brown size 36 FR in Leather ,Women,Women Clothing,All seasons,Never worn,57,TRUE,Massimo Dutti,Leather,Brown,380.84,317.37,307.85,,22773059,Germany,1,0
42347073,Maxi dress,Maxi dress Oscar De La Renta White size 0 US in Cotton ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Oscar De La Renta,Cotton,White,462,420,407.4,,17425707,United States,21,7
42344950,Jumper,Jumper LA FEE MARABOUTEE White size 36 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,2,TRUE,LA FEE MARABOUTEE,Cotton,White,35.09,28.76,14.91,,18241826,France,9,11
42344752,Corset,Corset Carolina Herrera Blue size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,24,TRUE,Carolina Herrera,Cotton,Blue,101.52,84.6,68.63,,15576845,Spain,37,159
42345171,Maxi dress,Maxi dress Ghost London Pink size M International in Viscose ,Women,Women Clothing,All seasons,"Never worn, with tag",5,TRUE,Ghost London,Viscose,Pink,42.41,34.92,31.18,,8803100,United Kingdom,24,14
42345500,Dress,Dress Patrizia Pepe Yellow size 42 IT in Viscose ,Women,Women Clothing,All seasons,"Never worn, with tag",8,TRUE,Patrizia Pepe,Viscose,Yellow,119.44,99.53,85.69,,12090127,Italy,48,130
42345156,Maxi dress,Maxi dress Elisabetta Franchi Multicolour size 40 IT in Polyester ,Women,Women Clothing,All seasons,Never worn,17,TRUE,Elisabetta Franchi,Polyester,Multicolour,118.26,96.92,79.18,,23360344,Portugal,17,35
42312259,La Petite Veste Noire jacket,La petite veste noire jacket Chanel Pink size 38 FR in Polyamide ,Women,Women Clothing,All seasons,Very good condition,23,TRUE,Chanel,Polyamide,Pink,4089.65,3367.1,2963.04,,574819,United Kingdom,299,216
42344117,T-shirt,T,Women,Women Clothing,All seasons,Never worn,63,TRUE,Réalisation,Cotton,Black,79.24,66.03,52.19,,21833624,France,206,154
42343612,Silk maxi dress,Silk maxi dress Evarae Multicolour size S International in Silk ,Women,Women Clothing,All seasons,Never worn,9,TRUE,Evarae,Silk,Multicolour,136.32,112.24,96.02,,370642,United Kingdom,444,38
42343543,Jersey top,Jersey top Adidas Multicolour size M International in Cotton ,Women,Women Clothing,All seasons,Never worn,4,TRUE,Adidas,Cotton,Multicolour,47.29,39.41,23.43,,23907243,Ireland,10,102
42341956,Silk jumpsuit,Silk jumpsuit Dolce & Gabbana Green size 36 FR in Silk ,Women,Women Clothing,All seasons,Good condition,7,TRUE,Dolce & Gabbana,Silk,Green,171.31,142.76,124.2,,8588963,Germany,3,2
42342697,Trousers,Trousers EL CORTE INGLES Blue size M International in Cotton ,Women,Women Clothing,All seasons,Very good condition,0,TRUE,EL CORTE INGLES,Cotton,Blue,51.12,42.6,28.76,,15952593,Spain,8,44
42341939,Shirt,Shirt Y/Project Purple size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,92,TRUE,Y/Project,Cotton,Purple,89.46,74.55,60.71,,22666615,France,131,19
42342486,Coat,Coat Akep Multicolour size 42 IT in Cotton ,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Akep,Cotton,Multicolour,54.95,45.8,31.95,,25611280,Italy,19,28
42341377,Jacket,Jacket Anine Bing Multicolour size S International in Viscose ,Women,Women Clothing,All seasons,"Never worn, with tag",21,TRUE,Anine Bing,Viscose,Multicolour,124.92,104.1,100.36,,561415,United Kingdom,46,9
42340217,Jumper,Jumper Hermès Brown size S International in Cotton ,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Hermès,Cotton,Brown,163.97,134.37,118.24,,3679,Spain,1479,71
42340404,Mid-length dress,Mid,Women,Women Clothing,All seasons,"Never worn, with tag",23,TRUE,Magda Butrym,Polyamide,Orange,412.96,338.41,294.42,,18680605,Italy,455,1369
42339994,Wool top,Wool top Polo Ralph Lauren Anthracite size XS International in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,1,TRUE,Polo Ralph Lauren,Wool,Anthracite,97.17,79.63,65.78,,6273151,Italy,34,55
42334943,Silk short vest,Silk short vest Max Mara Brown size 44 FR in Silk ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Max Mara,Silk,Brown,121.41,101.18,85.2,,483429,France,288,378
42338766,Jacket,Jacket Blumarine Grey size 40 IT in Polyamide ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Blumarine,Polyamide,Grey,51.12,42.6,28.76,,19832183,Italy,2,1
42339190,Dress,Dress Sézane Red size 36 FR in Polyester ,Women,Women Clothing,All seasons,Very good condition,14,TRUE,Sézane,Polyester,Red,70.29,58.58,44.73,,468098,Switzerland,54,47
42339652,Jacket,Jacket Moncler Navy size 38 IT in Polyester ,Women,Women Clothing,All seasons,Very good condition,44,TRUE,Moncler,Polyester,Navy,185.44,154.53,154.53,,25510777,Sweden,1,0
42338475,Maxi dress,Maxi dress Soeur Blue size 40 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Soeur,Cotton,Blue,128.66,105.44,91.59,,188009,France,24,33
42337135,Short vest,Short vest Roberto Cavalli Multicolour size XS International in Cotton ,Women,Women Clothing,All seasons,Never worn,6,TRUE,Roberto Cavalli,Cotton,Multicolour,909,744.91,648.07,,9698751,Spain,305,744
42090276,Mini skirt,Mini skirt Miu Miu Navy size 40 IT in Viscose ,Women,Women Clothing,All seasons,Very good condition,126,TRUE,Miu Miu,Viscose,Navy,116.96,95.85,42.6,,12698884,France,22534,1116
42331887,Short vest,Short vest Max & Co White size M International in Cotton ,Women,Women Clothing,All seasons,Very good condition,0,TRUE,Max & Co,Cotton,White,34.64,28.86,12.89,,19642086,France,134,121
42336682,Silk jumper,Silk jumper Brunello Cucinelli Beige size M International in Silk ,Women,Women Clothing,All seasons,"Never worn, with tag",11,TRUE,Brunello Cucinelli,Silk,Beige,573.31,477.76,429.98,,4025011,Monaco,8713,1387
42109784,Trousers,Trousers Balenciaga Black size 42 FR in Polyester ,Women,Women Clothing,All seasons,Very good condition,6,TRUE,Balenciaga,Polyester,Black,231.32,192.77,125.3,,12698884,France,22533,1117
42337020,Wool jumper,Wool jumper Sézane Pink size S International in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,14,TRUE,Sézane,Wool,Pink,53.11,43.75,29.52,,21686574,Switzerland,24,7
42331281,Maxi dress,Maxi dress Joseph Ribkoff White size L International in Viscose ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Joseph Ribkoff,Viscose,White,64.98,53.25,39.41,,6963785,Germany,123,154
42305714,Linen jumper,Linen jumper Chanel Black size 34 FR in Linen ,Women,Women Clothing,Spring / Summer,Very good condition,3,TRUE,Chanel,Linen,Black,259.92,213,185.31,,19774067,France,64,32
42297954,Jacket,Jacket Moncler Brown size 1 0,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Moncler,Synthetic,Brown,251.05,209.21,182.01,,11029540,Italy,30,6
42337220,Leather trousers,Leather trousers Max Mara Grey size 42 IT in Leather ,Women,Women Clothing,All seasons,Never worn,8,TRUE,Max Mara,Leather,Grey,115.38,94.56,80.71,,10984538,Italy,525,83
42332518,Silk corset,Silk corset Manurì Black size XS International in Silk ,Women,Women Clothing,All seasons,Never worn,8,TRUE,Manurì,Silk,Black,207.04,172.53,150.1,,24733004,France,17,10
42336048,Wool jumper,Wool jumper Acne Studios Brown size S International in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,54,TRUE,Acne Studios,Wool,Brown,155.95,127.8,111.19,,23037302,Italy,3,6
42336929,Mid-length dress,Mid,Women,Women Clothing,All seasons,"Never worn, with tag",78,TRUE,16 Arlington,Polyester,Pink,262.77,218.97,218.97,,24868664,Romania,44,80
42334774,Trench coat,Trench coat Max & Co Beige size XS International in Cotton ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Max & Co,Cotton,Beige,77.09,64.24,48.54,,9870933,Denmark,1,0
42330929,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,0,TRUE,Alice & Olivia,Silk,Beige,39.51,32.53,16.32,,18165247,United Kingdom,15,46
42332068,Wool coat,Wool coat Max Mara Beige size XL International in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,16,TRUE,Max Mara,Wool,Beige,165.05,135.26,117.67,,7706564,Italy,366,14
42331813,Cashmere sweatshirt,Cashmere sweatshirt Loulou studio Green size S International in Cashmere ,Women,Women Clothing,Autumn / Winter,Never worn,15,TRUE,Loulou studio,Cashmere,Green,78.95,64.7,48.72,,2969099,Belgium,216,64
42331398,Spring Summer 2020 mini skirt,Spring summer 2020 mini skirt Claudie Pierlot Multicolour size 36 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,4,TRUE,Claudie Pierlot,Cotton,Multicolour,25.03,20.6,16.86,,10891717,United Kingdom,73,21
42331244,Wool top,Wool top Jacquemus Ecru size 38 FR in Wool ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",19,TRUE,Jacquemus,Wool,Ecru,37.27,31.06,27.32,,22666073,United Kingdom,14,1
42330838,Silk carot pants,Silk carot pants Roksanda Navy size 12 UK in Silk ,Women,Women Clothing,All seasons,Very good condition,12,TRUE,Roksanda,Silk,Navy,71.83,59.86,56.12,,9296950,United Kingdom,6,1
42281545,Wool jumper,Wool jumper Prada Multicolour size 36 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,19,TRUE,Prada,Wool,Multicolour,220,200,194,,9987294,United States,81,11
42328520,Camisole,Camisole Atlantique Ascoli Blue size Taille Unique FR in Cotton ,Women,Women Clothing,Spring / Summer,Very good condition,4,TRUE,Atlantique Ascoli,Cotton,Blue,77.64,64.7,48.72,,483429,France,288,378
42328360,Coat,Coat Totême Brown size XS International in Polyester ,Women,Women Clothing,All seasons,Very good condition,36,TRUE,Totême,Polyester,Brown,168.95,138.45,113.53,,5719198,Finland,57,7
42327620,Corset,Corset La Perla Black in Polyamide ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,La Perla,Polyamide,Black,115.38,94.56,80.71,,20451200,Italy,7,31
42278154,Maxi skirt,Maxi skirt Chanel White size 38 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Chanel,Cotton,White,364.37,298.6,244.85,,17223878,Poland,918,2282
42324904,Wool blazer,Wool blazer Gai Mattiolo Blue size 44 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,6,TRUE,Gai Mattiolo,Wool,Blue,119.44,99.53,85.69,,14832887,Italy,595,182
42323966,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Burberry,Cotton,Turquoise,70,58.33,39.63,,5494389,Hong Kong,4,6
42323732,Silk top,Silk top Dries Van Noten Blue size 42 FR in Silk ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Dries Van Noten,Silk,Blue,132.15,110.13,106.82,,7689917,Australia,1,4
42323366,Silk shirt,Silk shirt Dolce & Gabbana Black size S International in Silk ,Women,Women Clothing,All seasons,Very good condition,12,TRUE,Dolce & Gabbana,Silk,Black,56.23,46.86,33.02,,25607470,Spain,2,9
42320582,T-shirt,T,Women,Women Clothing,All seasons,"Never worn, with tag",31,TRUE,Gucci,Cotton,White,304.57,253.81,220.81,,4035285,Italy,553,109
42319503,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,9,TRUE,Deiji studios,Cotton,White,68.84,57.36,41.39,,16072326,United Kingdom,8,15
42319283,Trousers,Trousers Aspesi White size 42 FR in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",4,TRUE,Aspesi,Cotton,White,53.75,44.79,28.81,,12394689,Germany,47,29
42318694,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,19,TRUE,Low Classic,Polyester,White,65,54.17,50.43,,21717776,United Kingdom,3,2
42316902,Patent leather mini skirt,Patent leather mini skirt House of CB Brown size M International in Patent leather ,Women,Women Clothing,All seasons,"Never worn, with tag",8,TRUE,House of CB,Patent leather,Brown,70,63.64,48.64,,18600977,United States,255,943
42318257,Velvet maxi dress,Velvet maxi dress Reformation Pink size XS International in Velvet ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Reformation,Velvet,Pink,77.74,64.78,64.78,,617172,Australia,9,2
42317325,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,68,TRUE,Self-Portrait,Polyester,Pink,109.91,91.59,75.62,,15622481,Poland,5121,5874
42316763,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,10,TRUE,Sézane,Viscose,Multicolour,75.4,62.84,48.99,,105187,France,669,95
42311952,Trench coat,Trench coat Koche Khaki size Taille Unique FR in Cotton ,Women,Women Clothing,All seasons,Never worn,11,TRUE,Koche,Cotton,Khaki,285.91,234.3,203.84,,11868283,France,1,4
42313294,Blazer,Blazer Helmut Lang White size 38 FR in Viscose ,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Helmut Lang,Viscose,White,65.69,54.74,38.77,,483429,France,288,378
42313698,Mid-length dress,Mid,Women,Women Clothing,All seasons,"Never worn, with tag",20,TRUE,Emilia Wickstead,Polyester,Multicolour,587.7,483.86,469.35,,1388046,United Kingdom,36,3
42313138,Wool blazer,Wool blazer Intrend White size 38 IT in Wool ,Women,Women Clothing,Autumn / Winter,Good condition,3,TRUE,Intrend,Wool,White,79.88,66.57,52.72,,17993489,Italy,302,127
42310919,Wool short vest,Wool short vest Akep Black size 44 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,9,TRUE,Akep,Wool,Black,32.25,26.87,23.68,,25611280,Italy,19,28
42312449,Trench coat,Trench coat Burberry Beige size L International in Cotton ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Burberry,Cotton,Beige,364.23,303.53,264.07,,10919820,Spain,1416,788
42312664,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,19,TRUE,Missoni,Cotton - elasthane,Yellow,60.74,50.62,36.77,,23016575,Italy,15,97
42311688,Bootcut jeans,Bootcut jeans Saint Laurent White size 28 US in Cotton ,Women,Women Clothing,All seasons,Very good condition,14,TRUE,Saint Laurent,Cotton,White,76.68,63.9,47.93,,11673032,Germany,8,2
42311654,Blouse,Blouse Sea New York Blue size S International in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",13,TRUE,Sea New York,Cotton,Blue,95.55,79.63,63.65,,18096832,Netherlands,427,278
42310850,Silk blouse,Silk blouse Maje White size 38 FR in Silk ,Women,Women Clothing,All seasons,Very good condition,14,TRUE,Maje,Silk,White,46.79,38.34,22.37,,9360167,France,13876,14451
42310027,One-piece swimsuit,One,Women,Women Clothing,Spring / Summer,"Never worn, with tag",4,TRUE,Blugirl folies,Polyamide,Multicolour,35.78,29.82,15.98,,3526584,Italy,7,2
42311325,Lace dress,Lace dress Needle & Thread Silver size 16 UK in Lace ,Women,Women Clothing,All seasons,"Never worn, with tag",38,TRUE,Needle & Thread,Lace,Silver,108.33,90.27,71.56,,11912334,Malta,6,2
42308966,Wool coat,Wool coat Comme Des Garcons Black size XS International in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,5,TRUE,Comme Des Garcons,Wool,Black,81.03,73.66,58.66,,24922765,Philippines,6,74
42306868,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,2,TRUE,Scotch & Soda,Polyester,Orange,32.25,26.87,10.9,,14987467,Belgium,13,16
42308065,Maxi dress,Maxi dress Vicolo Blue size 36 FR in Polyamide ,Women,Women Clothing,All seasons,"Never worn, with tag",1,TRUE,Vicolo,Polyamide,Blue,62.38,51.12,37.28,,4756776,Spain,2,1
42307999,Short vest,Short vest See by Chloé Black size 40 IT in Cotton ,Women,Women Clothing,All seasons,Never worn,1,TRUE,See by Chloé,Cotton,Black,97.47,79.88,66.03,,18461558,Italy,6,98
